,status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,day_month_year_published,month_year_published,year_published,month_published,time_published,positive_reactions,negative_reactions,hour_published,time_of_day_published,days_of_week,days_of_week(digits),day
164,165,video,2017-09-06 03:48:00,298,491,46,262,34,2,0,0,0,2017-09-06,2017-09,2017,Sep,03:09,298,0,3,Late Night,Wednesday,3,Weekday
165,166,photo,2017-09-06 02:02:00,171,4,1,166,5,0,0,0,0,2017-09-06,2017-09,2017,Sep,02:09,171,0,2,Late Night,Wednesday,3,Weekday
166,167,photo,2017-09-03 05:39:00,4410,633,257,4315,73,17,5,0,0,2017-09-03,2017-09,2017,Sep,05:09,4405,5,5,Early Morning,Sunday,0,Weekend
167,168,video,2017-08-31 08:50:00,374,588,46,327,47,0,0,0,0,2017-08-31,2017-08,2017,Aug,08:08,374,0,8,Early Morning,Thursday,4,Weekday
168,169,photo,2017-08-30 08:38:00,181,20,0,180,1,0,0,0,0,2017-08-30,2017-08,2017,Aug,08:08,181,0,8,Early Morning,Wednesday,3,Weekday
169,170,photo,2017-08-27 09:46:00,267,20,1,249,8,10,0,0,0,2017-08-27,2017-08,2017,Aug,09:08,267,0,9,Morning,Sunday,0,Weekend
170,171,photo,2017-08-27 04:54:00,60,7,0,59,1,0,0,0,0,2017-08-27,2017-08,2017,Aug,04:08,60,0,4,Late Night,Sunday,0,Weekend
171,172,photo,2017-08-25 07:36:00,98,23,5,95,2,1,0,0,0,2017-08-25,2017-08,2017,Aug,07:08,98,0,7,Early Morning,Friday,5,Weekday
172,173,video,2017-08-25 02:29:00,26,7,0,26,0,0,0,0,0,2017-08-25,2017-08,2017,Aug,02:08,26,0,2,Late Night,Friday,5,Weekday
173,174,photo,2017-08-24 02:18:00,255,18,0,244,11,0,0,0,0,2017-08-24,2017-08,2017,Aug,02:08,255,0,2,Late Night,Thursday,4,Weekday
174,175,photo,2017-08-23 06:15:00,174,6,1,167,5,2,0,0,0,2017-08-23,2017-08,2017,Aug,06:08,174,0,6,Early Morning,Wednesday,3,Weekday
175,176,photo,2017-08-22 10:59:00,64,5,1,59,5,0,0,0,0,2017-08-22,2017-08,2017,Aug,10:08,64,0,10,Morning,Tuesday,2,Weekday
176,177,photo,2017-08-22 10:32:00,62,3,0,58,4,0,0,0,0,2017-08-22,2017-08,2017,Aug,10:08,62,0,10,Morning,Tuesday,2,Weekday
177,178,video,2017-08-22 01:40:00,192,417,40,168,22,1,1,0,0,2017-08-22,2017-08,2017,Aug,01:08,191,1,1,Late Night,Tuesday,2,Weekday
178,179,photo,2017-08-22 00:09:00,110,18,6,110,0,0,0,0,0,2017-08-22,2017-08,2017,Aug,00:08,110,0,0,Late Night,Tuesday,2,Weekday
179,180,photo,2017-08-22 00:08:00,119,12,7,117,2,0,0,0,0,2017-08-22,2017-08,2017,Aug,00:08,119,0,0,Late Night,Tuesday,2,Weekday
180,181,photo,2017-08-20 04:41:00,42,11,0,41,0,1,0,0,0,2017-08-20,2017-08,2017,Aug,04:08,42,0,4,Late Night,Sunday,0,Weekend
181,182,video,2017-08-19 23:14:00,234,355,34,178,52,2,0,1,1,2017-08-19,2017-08,2017,Aug,23:08,232,2,23,Late Night,Saturday,6,Weekend
182,183,photo,2017-08-18 11:35:00,54,10,0,53,1,0,0,0,0,2017-08-18,2017-08,2017,Aug,11:08,54,0,11,Morning,Friday,5,Weekday
183,184,photo,2017-08-18 11:33:00,82,8,0,80,1,0,0,1,0,2017-08-18,2017-08,2017,Aug,11:08,81,1,11,Morning,Friday,5,Weekday
184,185,photo,2017-08-18 08:36:00,18,8,0,18,0,0,0,0,0,2017-08-18,2017-08,2017,Aug,08:08,18,0,8,Early Morning,Friday,5,Weekday
185,186,photo,2017-08-15 09:58:00,147,17,7,141,5,1,0,0,0,2017-08-15,2017-08,2017,Aug,09:08,147,0,9,Morning,Tuesday,2,Weekday
186,187,photo,2017-08-15 09:31:00,80,8,0,79,1,0,0,0,0,2017-08-15,2017-08,2017,Aug,09:08,80,0,9,Morning,Tuesday,2,Weekday
187,188,video,2017-08-14 07:41:00,299,564,42,262,34,1,1,0,1,2017-08-14,2017-08,2017,Aug,07:08,297,2,7,Early Morning,Monday,1,Weekday
188,189,photo,2017-08-12 02:40:00,629,11,1,607,18,4,0,0,0,2017-08-12,2017-08,2017,Aug,02:08,629,0,2,Late Night,Saturday,6,Weekend
189,190,photo,2017-08-11 20:41:00,69,2,0,67,2,0,0,0,0,2017-08-11,2017-08,2017,Aug,20:08,69,0,20,Evening,Friday,5,Weekday
190,191,video,2017-08-11 00:27:00,219,110,17,190,26,1,2,0,0,2017-08-11,2017-08,2017,Aug,00:08,217,2,0,Late Night,Friday,5,Weekday
191,192,photo,2017-08-10 23:39:00,30,2,0,27,3,0,0,0,0,2017-08-10,2017-08,2017,Aug,23:08,30,0,23,Late Night,Thursday,4,Weekday
192,193,photo,2017-08-10 09:17:00,65,1,0,62,2,1,0,0,0,2017-08-10,2017-08,2017,Aug,09:08,65,0,9,Morning,Thursday,4,Weekday
193,194,photo,2017-08-10 03:03:00,161,7,0,153,8,0,0,0,0,2017-08-10,2017-08,2017,Aug,03:08,161,0,3,Late Night,Thursday,4,Weekday
194,195,video,2017-08-10 01:24:00,398,605,30,348,44,3,3,0,0,2017-08-10,2017-08,2017,Aug,01:08,395,3,1,Late Night,Thursday,4,Weekday
195,196,photo,2017-08-09 05:14:00,47,7,0,47,0,0,0,0,0,2017-08-09,2017-08,2017,Aug,05:08,47,0,5,Early Morning,Wednesday,3,Weekday
196,197,photo,2017-08-09 01:45:00,182,3,4,177,5,0,0,0,0,2017-08-09,2017-08,2017,Aug,01:08,182,0,1,Late Night,Wednesday,3,Weekday
197,198,video,2017-08-08 22:24:00,317,158,32,269,47,1,0,0,0,2017-08-08,2017-08,2017,Aug,22:08,317,0,22,Night,Tuesday,2,Weekday
198,199,video,2017-08-08 05:13:00,571,888,107,459,107,1,1,1,2,2017-08-08,2017-08,2017,Aug,05:08,567,4,5,Early Morning,Tuesday,2,Weekday
199,200,photo,2017-08-07 09:18:00,16,10,0,15,1,0,0,0,0,2017-08-07,2017-08,2017,Aug,09:08,16,0,9,Morning,Monday,1,Weekday
200,201,photo,2017-08-06 01:08:00,30,9,0,30,0,0,0,0,0,2017-08-06,2017-08,2017,Aug,01:08,30,0,1,Late Night,Sunday,0,Weekend
201,202,photo,2017-08-06 00:36:00,57,7,0,57,0,0,0,0,0,2017-08-06,2017-08,2017,Aug,00:08,57,0,0,Late Night,Sunday,0,Weekend
202,203,photo,2017-08-05 01:44:00,74,6,3,74,0,0,0,0,0,2017-08-05,2017-08,2017,Aug,01:08,74,0,1,Late Night,Saturday,6,Weekend
203,204,video,2017-08-03 04:50:00,368,911,50,317,50,1,0,0,0,2017-08-03,2017-08,2017,Aug,04:08,368,0,4,Late Night,Thursday,4,Weekday
204,205,photo,2017-08-03 04:31:00,19,3,0,19,0,0,0,0,0,2017-08-03,2017-08,2017,Aug,04:08,19,0,4,Late Night,Thursday,4,Weekday
205,206,photo,2017-08-02 22:18:00,176,3,0,175,0,1,0,0,0,2017-08-02,2017-08,2017,Aug,22:08,176,0,22,Night,Wednesday,3,Weekday
206,207,photo,2017-08-02 06:02:00,133,7,0,133,0,0,0,0,0,2017-08-02,2017-08,2017,Aug,06:08,133,0,6,Early Morning,Wednesday,3,Weekday
207,208,photo,2017-08-02 02:54:00,162,6,2,158,3,1,0,0,0,2017-08-02,2017-08,2017,Aug,02:08,162,0,2,Late Night,Wednesday,3,Weekday
208,209,video,2017-08-01 23:33:00,734,996,73,601,116,11,6,0,0,2017-08-01,2017-08,2017,Aug,23:08,728,6,23,Late Night,Tuesday,2,Weekday
209,210,status,2017-08-01 00:57:00,42,16,9,41,1,0,0,0,0,2017-08-01,2017-08,2017,Aug,00:08,42,0,0,Late Night,Tuesday,2,Weekday
210,211,status,2017-07-31 09:50:00,33,6,3,31,2,0,0,0,0,2017-07-31,2017-07,2017,Jul,09:07,33,0,9,Morning,Monday,1,Weekday
211,212,video,2017-07-28 01:10:00,29,6,1,29,0,0,0,0,0,2017-07-28,2017-07,2017,Jul,01:07,29,0,1,Late Night,Friday,5,Weekday
212,213,photo,2017-07-27 22:48:00,43,6,0,42,1,0,0,0,0,2017-07-27,2017-07,2017,Jul,22:07,43,0,22,Night,Thursday,4,Weekday
213,214,photo,2017-07-27 08:08:00,14,6,0,13,1,0,0,0,0,2017-07-27,2017-07,2017,Jul,08:07,14,0,8,Early Morning,Thursday,4,Weekday
214,215,video,2017-07-26 09:01:00,475,574,48,406,63,4,2,0,0,2017-07-26,2017-07,2017,Jul,09:07,473,2,9,Morning,Wednesday,3,Weekday
215,216,photo,2017-07-25 23:18:00,50,8,2,49,1,0,0,0,0,2017-07-25,2017-07,2017,Jul,23:07,50,0,23,Late Night,Tuesday,2,Weekday
216,217,photo,2017-07-25 22:46:00,94,23,6,94,0,0,0,0,0,2017-07-25,2017-07,2017,Jul,22:07,94,0,22,Night,Tuesday,2,Weekday
217,218,video,2017-07-22 08:50:00,303,34,3,291,11,1,0,0,0,2017-07-22,2017-07,2017,Jul,08:07,303,0,8,Early Morning,Saturday,6,Weekend
218,219,photo,2017-07-22 07:08:00,168,7,1,167,1,0,0,0,0,2017-07-22,2017-07,2017,Jul,07:07,168,0,7,Early Morning,Saturday,6,Weekend
219,220,photo,2017-07-21 23:32:00,248,14,0,241,7,0,0,0,0,2017-07-21,2017-07,2017,Jul,23:07,248,0,23,Late Night,Friday,5,Weekday
220,221,photo,2017-07-21 08:52:00,422,6,0,410,8,3,1,0,0,2017-07-21,2017-07,2017,Jul,08:07,421,1,8,Early Morning,Friday,5,Weekday
221,222,photo,2017-07-21 04:20:00,189,3,0,184,2,0,3,0,0,2017-07-21,2017-07,2017,Jul,04:07,186,3,4,Late Night,Friday,5,Weekday
222,223,photo,2017-07-21 02:59:00,390,17,2,382,5,3,0,0,0,2017-07-21,2017-07,2017,Jul,02:07,390,0,2,Late Night,Friday,5,Weekday
223,224,photo,2017-07-20 23:30:00,618,28,0,597,14,7,0,0,0,2017-07-20,2017-07,2017,Jul,23:07,618,0,23,Late Night,Thursday,4,Weekday
224,225,photo,2017-07-20 08:59:00,191,2,2,188,2,1,0,0,0,2017-07-20,2017-07,2017,Jul,08:07,191,0,8,Early Morning,Thursday,4,Weekday
225,226,video,2017-07-18 07:53:00,321,1381,67,275,44,1,1,0,0,2017-07-18,2017-07,2017,Jul,07:07,320,1,7,Early Morning,Tuesday,2,Weekday
226,227,photo,2017-07-16 02:18:00,364,7,2,347,15,2,0,0,0,2017-07-16,2017-07,2017,Jul,02:07,364,0,2,Late Night,Sunday,0,Weekend
227,228,photo,2017-07-13 00:11:00,51,10,0,51,0,0,0,0,0,2017-07-13,2017-07,2017,Jul,00:07,51,0,0,Late Night,Thursday,4,Weekday
228,229,video,2017-07-12 07:59:00,282,524,38,247,34,0,1,0,0,2017-07-12,2017-07,2017,Jul,07:07,281,1,7,Early Morning,Wednesday,3,Weekday
229,230,photo,2017-07-09 07:26:00,369,14,1,362,7,0,0,0,0,2017-07-09,2017-07,2017,Jul,07:07,369,0,7,Early Morning,Sunday,0,Weekend
230,231,photo,2017-07-08 08:41:00,138,16,6,133,4,1,0,0,0,2017-07-08,2017-07,2017,Jul,08:07,138,0,8,Early Morning,Saturday,6,Weekend
231,232,photo,2017-07-05 09:15:00,96,9,1,93,1,2,0,0,0,2017-07-05,2017-07,2017,Jul,09:07,96,0,9,Morning,Wednesday,3,Weekday
232,233,photo,2017-07-04 05:55:00,186,11,0,184,1,1,0,0,0,2017-07-04,2017-07,2017,Jul,05:07,186,0,5,Early Morning,Tuesday,2,Weekday
233,234,photo,2017-07-04 01:30:00,487,15,0,461,14,12,0,0,0,2017-07-04,2017-07,2017,Jul,01:07,487,0,1,Late Night,Tuesday,2,Weekday
234,235,video,2017-07-03 23:23:00,282,19,4,257,20,3,2,0,0,2017-07-03,2017-07,2017,Jul,23:07,280,2,23,Late Night,Monday,1,Weekday
235,236,photo,2017-06-26 04:06:00,383,8,1,367,13,3,0,0,0,2017-06-26,2017-06,2017,Jun,04:06,383,0,4,Late Night,Monday,1,Weekday
236,237,photo,2017-06-25 11:49:00,216,0,1,211,5,0,0,0,0,2017-06-25,2017-06,2017,Jun,11:06,216,0,11,Morning,Sunday,0,Weekend
237,238,photo,2017-06-25 09:47:00,48,0,0,45,2,1,0,0,0,2017-06-25,2017-06,2017,Jun,09:06,48,0,9,Morning,Sunday,0,Weekend
238,239,video,2017-06-25 07:42:00,885,462,26,659,220,0,2,0,0,2017-06-25,2017-06,2017,Jun,07:06,879,2,7,Early Morning,Sunday,0,Weekend
239,240,photo,2017-06-25 07:02:00,185,11,1,175,10,0,0,0,0,2017-06-25,2017-06,2017,Jun,07:06,185,0,7,Early Morning,Sunday,0,Weekend
240,241,photo,2017-06-25 04:58:00,259,1,1,251,7,0,1,0,0,2017-06-25,2017-06,2017,Jun,04:06,258,1,4,Late Night,Sunday,0,Weekend
241,242,photo,2017-06-25 02:48:00,299,9,0,291,8,0,0,0,0,2017-06-25,2017-06,2017,Jun,02:06,299,0,2,Late Night,Sunday,0,Weekend
242,243,photo,2017-06-24 23:41:00,199,9,1,186,13,0,0,0,0,2017-06-24,2017-06,2017,Jun,23:06,199,0,23,Late Night,Saturday,6,Weekend
243,244,photo,2017-06-24 04:34:00,717,40,1,680,30,7,0,0,0,2017-06-24,2017-06,2017,Jun,04:06,717,0,4,Late Night,Saturday,6,Weekend
244,245,photo,2017-06-22 06:34:00,155,2,0,150,5,0,0,0,0,2017-06-22,2017-06,2017,Jun,06:06,155,0,6,Early Morning,Thursday,4,Weekday
245,246,photo,2017-06-21 04:15:00,293,8,0,282,11,0,0,0,0,2017-06-21,2017-06,2017,Jun,04:06,293,0,4,Late Night,Wednesday,3,Weekday
246,247,photo,2017-06-18 11:48:00,243,6,0,237,5,1,0,0,0,2017-06-18,2017-06,2017,Jun,11:06,243,0,11,Morning,Sunday,0,Weekend
247,248,photo,2017-06-13 23:17:00,264,2,0,256,2,5,0,0,0,2017-06-13,2017-06,2017,Jun,23:06,263,0,23,Late Night,Tuesday,2,Weekday
248,249,photo,2017-06-13 01:31:00,313,3,0,297,7,6,0,0,0,2017-06-13,2017-06,2017,Jun,01:06,310,0,1,Late Night,Tuesday,2,Weekday
249,250,photo,2017-06-12 09:38:00,208,1,0,201,7,0,0,0,0,2017-06-12,2017-06,2017,Jun,09:06,208,0,9,Morning,Monday,1,Weekday
250,251,photo,2017-06-12 09:33:00,216,0,0,209,6,1,0,0,0,2017-06-12,2017-06,2017,Jun,09:06,216,0,9,Morning,Monday,1,Weekday
251,252,photo,2017-06-12 05:08:00,247,6,0,234,9,1,0,0,0,2017-06-12,2017-06,2017,Jun,05:06,244,0,5,Early Morning,Monday,1,Weekday
252,253,photo,2017-06-12 01:38:00,152,1,0,146,5,1,0,0,0,2017-06-12,2017-06,2017,Jun,01:06,152,0,1,Late Night,Monday,1,Weekday
253,254,photo,2017-06-11 07:04:00,387,3,0,368,16,1,0,0,0,2017-06-11,2017-06,2017,Jun,07:06,385,0,7,Early Morning,Sunday,0,Weekend
254,255,photo,2017-06-10 08:19:00,178,9,0,170,6,0,0,0,0,2017-06-10,2017-06,2017,Jun,08:06,176,0,8,Early Morning,Saturday,6,Weekend
255,256,photo,2017-06-10 06:00:00,218,4,0,212,5,1,0,0,0,2017-06-10,2017-06,2017,Jun,06:06,218,0,6,Early Morning,Saturday,6,Weekend
256,257,photo,2017-06-10 01:08:00,270,3,0,256,10,3,0,0,0,2017-06-10,2017-06,2017,Jun,01:06,269,0,1,Late Night,Saturday,6,Weekend
257,258,photo,2017-06-08 09:26:00,351,4,1,344,6,0,0,0,0,2017-06-08,2017-06,2017,Jun,09:06,350,0,9,Morning,Thursday,4,Weekday
258,259,photo,2017-06-08 05:29:00,232,0,2,224,8,0,0,0,0,2017-06-08,2017-06,2017,Jun,05:06,232,0,5,Early Morning,Thursday,4,Weekday
259,260,photo,2017-06-08 05:22:00,252,3,0,244,4,4,0,0,0,2017-06-08,2017-06,2017,Jun,05:06,252,0,5,Early Morning,Thursday,4,Weekday
260,261,photo,2017-06-08 03:27:00,122,0,0,114,8,0,0,0,0,2017-06-08,2017-06,2017,Jun,03:06,122,0,3,Late Night,Thursday,4,Weekday
261,262,photo,2017-06-07 07:28:00,209,4,0,199,9,1,0,0,0,2017-06-07,2017-06,2017,Jun,07:06,209,0,7,Early Morning,Wednesday,3,Weekday
262,263,photo,2017-06-07 02:36:00,305,5,1,295,10,0,0,0,0,2017-06-07,2017-06,2017,Jun,02:06,305,0,2,Late Night,Wednesday,3,Weekday
263,264,photo,2017-06-05 06:43:00,71,10,2,70,1,0,0,0,0,2017-06-05,2017-06,2017,Jun,06:06,71,0,6,Early Morning,Monday,1,Weekday
264,265,photo,2017-05-30 01:21:00,290,12,0,275,13,1,1,0,0,2017-05-30,2017-05,2017,May,01:05,289,1,1,Late Night,Tuesday,2,Weekday
265,266,photo,2017-05-21 23:05:00,67,6,3,66,0,1,0,0,0,2017-05-21,2017-05,2017,May,23:05,67,0,23,Late Night,Sunday,0,Weekend
266,267,photo,2017-05-21 05:53:00,783,11,0,752,30,1,0,0,0,2017-05-21,2017-05,2017,May,05:05,783,0,5,Early Morning,Sunday,0,Weekend
267,268,photo,2017-05-14 03:14:00,77,2,0,76,1,0,0,0,0,2017-05-14,2017-05,2017,May,03:05,77,0,3,Late Night,Sunday,0,Weekend
268,269,video,2017-05-13 03:21:00,22,0,0,22,0,0,0,0,0,2017-05-13,2017-05,2017,May,03:05,22,0,3,Late Night,Saturday,6,Weekend
269,270,photo,2017-05-12 04:17:00,103,0,0,100,2,1,0,0,0,2017-05-12,2017-05,2017,May,04:05,103,0,4,Late Night,Friday,5,Weekday
270,271,video,2017-05-11 03:55:00,32,0,2,32,0,0,0,0,0,2017-05-11,2017-05,2017,May,03:05,32,0,3,Late Night,Thursday,4,Weekday
271,272,photo,2017-05-10 22:46:00,239,5,2,229,8,0,0,2,0,2017-05-10,2017-05,2017,May,22:05,237,2,22,Night,Wednesday,3,Weekday
272,273,photo,2017-05-10 02:48:00,111,6,0,110,1,0,0,0,0,2017-05-10,2017-05,2017,May,02:05,111,0,2,Late Night,Wednesday,3,Weekday
273,274,video,2017-05-08 09:57:00,51,0,1,51,0,0,0,0,0,2017-05-08,2017-05,2017,May,09:05,51,0,9,Morning,Monday,1,Weekday
274,275,video,2017-05-08 09:42:00,34,4,0,34,0,0,0,0,0,2017-05-08,2017-05,2017,May,09:05,34,0,9,Morning,Monday,1,Weekday
275,276,link,2017-05-05 23:27:00,15,0,0,15,0,0,0,0,0,2017-05-05,2017-05,2017,May,23:05,15,0,23,Late Night,Friday,5,Weekday
276,277,video,2017-05-05 05:12:00,75,0,5,75,0,0,0,0,0,2017-05-05,2017-05,2017,May,05:05,75,0,5,Early Morning,Friday,5,Weekday
277,278,photo,2017-05-04 08:07:00,177,2,0,173,2,2,0,0,0,2017-05-04,2017-05,2017,May,08:05,177,0,8,Early Morning,Thursday,4,Weekday
278,279,photo,2017-05-04 00:29:00,520,8,0,505,13,2,0,0,0,2017-05-04,2017-05,2017,May,00:05,520,0,0,Late Night,Thursday,4,Weekday
279,280,photo,2017-05-02 10:11:00,134,2,0,132,2,0,0,0,0,2017-05-02,2017-05,2017,May,10:05,134,0,10,Morning,Tuesday,2,Weekday
280,281,photo,2017-05-02 08:50:00,228,1,1,220,7,1,0,0,0,2017-05-02,2017-05,2017,May,08:05,228,0,8,Early Morning,Tuesday,2,Weekday
281,282,video,2017-05-01 00:35:00,498,254,17,408,77,5,6,1,1,2017-05-01,2017-05,2017,May,00:05,490,8,0,Late Night,Monday,1,Weekday
282,283,photo,2017-04-29 00:40:00,166,5,2,159,7,0,0,0,0,2017-04-29,2017-04,2017,Apr,00:04,166,0,0,Late Night,Saturday,6,Weekend
283,284,video,2017-04-27 03:14:00,272,265,20,228,44,0,0,0,0,2017-04-27,2017-04,2017,Apr,03:04,272,0,3,Late Night,Thursday,4,Weekday
284,285,photo,2017-04-27 02:23:00,127,7,1,125,2,0,0,0,0,2017-04-27,2017-04,2017,Apr,02:04,127,0,2,Late Night,Thursday,4,Weekday
285,286,photo,2017-04-26 08:35:00,30,0,0,29,0,1,0,0,0,2017-04-26,2017-04,2017,Apr,08:04,30,0,8,Early Morning,Wednesday,3,Weekday
286,287,link,2017-04-26 00:11:00,33,1,1,33,0,0,0,0,0,2017-04-26,2017-04,2017,Apr,00:04,33,0,0,Late Night,Wednesday,3,Weekday
287,288,photo,2017-04-22 01:20:00,252,5,0,239,9,4,0,0,0,2017-04-22,2017-04,2017,Apr,01:04,252,0,1,Late Night,Saturday,6,Weekend
288,289,photo,2017-04-21 09:05:00,287,0,0,286,0,1,0,0,0,2017-04-21,2017-04,2017,Apr,09:04,287,0,9,Morning,Friday,5,Weekday
289,290,photo,2017-04-20 07:34:00,264,8,3,257,5,2,0,0,0,2017-04-20,2017-04,2017,Apr,07:04,264,0,7,Early Morning,Thursday,4,Weekday
290,291,photo,2017-04-20 06:12:00,152,5,1,148,3,1,0,0,0,2017-04-20,2017-04,2017,Apr,06:04,152,0,6,Early Morning,Thursday,4,Weekday
291,292,photo,2017-04-20 06:03:00,61,5,0,57,3,1,0,0,0,2017-04-20,2017-04,2017,Apr,06:04,61,0,6,Early Morning,Thursday,4,Weekday
292,293,video,2017-04-20 05:58:00,172,7,7,163,6,2,1,0,0,2017-04-20,2017-04,2017,Apr,05:04,171,1,5,Early Morning,Thursday,4,Weekday
293,294,video,2017-04-20 02:36:00,616,523,21,459,125,21,8,0,1,2017-04-20,2017-04,2017,Apr,02:04,605,9,2,Late Night,Thursday,4,Weekday
294,295,photo,2017-04-19 09:17:00,188,0,0,184,4,0,0,0,0,2017-04-19,2017-04,2017,Apr,09:04,188,0,9,Morning,Wednesday,3,Weekday
295,296,video,2017-04-19 08:02:00,593,309,23,484,99,1,4,4,1,2017-04-19,2017-04,2017,Apr,08:04,584,9,8,Early Morning,Wednesday,3,Weekday
296,297,photo,2017-04-18 01:33:00,189,2,0,182,5,2,0,0,0,2017-04-18,2017-04,2017,Apr,01:04,189,0,1,Late Night,Tuesday,2,Weekday
297,298,photo,2017-04-17 01:41:00,178,5,0,175,3,0,0,0,0,2017-04-17,2017-04,2017,Apr,01:04,178,0,1,Late Night,Monday,1,Weekday
298,299,photo,2017-04-14 09:19:00,318,7,0,313,4,1,0,0,0,2017-04-14,2017-04,2017,Apr,09:04,318,0,9,Morning,Friday,5,Weekday
299,300,photo,2017-04-12 22:27:00,362,9,0,352,7,3,0,0,0,2017-04-12,2017-04,2017,Apr,22:04,362,0,22,Night,Wednesday,3,Weekday
300,301,photo,2017-04-12 00:17:00,48,6,0,48,0,0,0,0,0,2017-04-12,2017-04,2017,Apr,00:04,48,0,0,Late Night,Wednesday,3,Weekday
301,302,photo,2017-04-12 00:15:00,248,1,0,244,3,1,0,0,0,2017-04-12,2017-04,2017,Apr,00:04,248,0,0,Late Night,Wednesday,3,Weekday
302,303,photo,2017-04-11 05:11:00,520,2,0,509,11,0,0,0,0,2017-04-11,2017-04,2017,Apr,05:04,520,0,5,Early Morning,Tuesday,2,Weekday
303,304,photo,2017-04-11 01:51:00,97,8,2,94,3,0,0,0,0,2017-04-11,2017-04,2017,Apr,01:04,97,0,1,Late Night,Tuesday,2,Weekday
304,305,photo,2017-04-09 03:51:00,400,16,0,392,6,2,0,0,0,2017-04-09,2017-04,2017,Apr,03:04,400,0,3,Late Night,Sunday,0,Weekend
305,306,photo,2017-04-08 11:38:00,218,0,0,212,6,0,0,0,0,2017-04-08,2017-04,2017,Apr,11:04,218,0,11,Morning,Saturday,6,Weekend
306,307,photo,2017-04-08 09:51:00,77,13,4,77,0,0,0,0,0,2017-04-08,2017-04,2017,Apr,09:04,77,0,9,Morning,Saturday,6,Weekend
307,308,photo,2017-04-08 01:09:00,204,4,0,198,3,3,0,0,0,2017-04-08,2017-04,2017,Apr,01:04,204,0,1,Late Night,Saturday,6,Weekend
308,309,photo,2017-04-07 00:08:00,405,6,0,399,6,0,0,0,0,2017-04-07,2017-04,2017,Apr,00:04,405,0,0,Late Night,Friday,5,Weekday
309,310,photo,2017-04-06 08:24:00,210,0,0,204,6,0,0,0,0,2017-04-06,2017-04,2017,Apr,08:04,210,0,8,Early Morning,Thursday,4,Weekday
310,311,photo,2017-04-05 22:52:00,214,1,0,208,5,1,0,0,0,2017-04-05,2017-04,2017,Apr,22:04,214,0,22,Night,Wednesday,3,Weekday
311,312,photo,2017-04-05 06:51:00,374,4,0,360,7,7,0,0,0,2017-04-05,2017-04,2017,Apr,06:04,374,0,6,Early Morning,Wednesday,3,Weekday
312,313,photo,2017-04-05 06:44:00,457,3,0,444,10,3,0,0,0,2017-04-05,2017-04,2017,Apr,06:04,457,0,6,Early Morning,Wednesday,3,Weekday
313,314,photo,2017-04-05 06:01:00,215,0,0,205,8,2,0,0,0,2017-04-05,2017-04,2017,Apr,06:04,215,0,6,Early Morning,Wednesday,3,Weekday
314,315,video,2017-04-04 20:19:00,7,5,0,7,0,0,0,0,0,2017-04-04,2017-04,2017,Apr,20:04,7,0,20,Evening,Tuesday,2,Weekday
315,316,photo,2017-04-03 09:06:00,38,6,3,38,0,0,0,0,0,2017-04-03,2017-04,2017,Apr,09:04,38,0,9,Morning,Monday,1,Weekday
316,317,photo,2017-04-01 09:13:00,168,1,0,168,0,0,0,0,0,2017-04-01,2017-04,2017,Apr,09:04,168,0,9,Morning,Saturday,6,Weekend
317,318,photo,2017-04-01 08:34:00,277,0,0,274,2,1,0,0,0,2017-04-01,2017-04,2017,Apr,08:04,277,0,8,Early Morning,Saturday,6,Weekend
318,319,photo,2017-03-31 10:29:00,196,1,0,190,6,0,0,0,0,2017-03-31,2017-03,2017,Mar,10:03,196,0,10,Morning,Friday,5,Weekday
319,320,photo,2017-03-31 04:04:00,100,3,0,99,1,0,0,0,0,2017-03-31,2017-03,2017,Mar,04:03,100,0,4,Late Night,Friday,5,Weekday
320,321,photo,2017-03-30 10:11:00,85,4,0,79,4,2,0,0,0,2017-03-30,2017-03,2017,Mar,10:03,85,0,10,Morning,Thursday,4,Weekday
321,322,photo,2017-03-29 09:13:00,34,10,6,34,0,0,0,0,0,2017-03-29,2017-03,2017,Mar,09:03,34,0,9,Morning,Wednesday,3,Weekday
322,323,photo,2017-03-27 07:30:00,41,9,0,39,1,1,0,0,0,2017-03-27,2017-03,2017,Mar,07:03,41,0,7,Early Morning,Monday,1,Weekday
323,324,photo,2017-03-27 07:28:00,23,5,1,22,1,0,0,0,0,2017-03-27,2017-03,2017,Mar,07:03,23,0,7,Early Morning,Monday,1,Weekday
324,325,video,2017-03-26 00:47:00,217,24,5,206,10,1,0,0,0,2017-03-26,2017-03,2017,Mar,00:03,217,0,0,Late Night,Sunday,0,Weekend
325,326,photo,2017-03-25 01:22:00,161,9,2,158,3,0,0,0,0,2017-03-25,2017-03,2017,Mar,01:03,161,0,1,Late Night,Saturday,6,Weekend
326,327,photo,2017-03-24 23:03:00,279,0,0,276,3,0,0,0,0,2017-03-24,2017-03,2017,Mar,23:03,279,0,23,Late Night,Friday,5,Weekday
327,328,photo,2017-03-23 08:13:00,97,9,3,95,2,0,0,0,0,2017-03-23,2017-03,2017,Mar,08:03,97,0,8,Early Morning,Thursday,4,Weekday
328,329,photo,2017-03-22 21:06:00,489,3,0,480,6,3,0,0,0,2017-03-22,2017-03,2017,Mar,21:03,489,0,21,Night,Wednesday,3,Weekday
